well_id,api_formatted,compl_date
3698699,42-301-32903,12/7/2016
3701899,30-015-43811,5/18/2017
3702000,42-301-32930,6/8/2017
3702052,42-301-32935,8/20/2017
3702078,42-475-37107,10/9/2016
3757806,30-015-43822,10/21/2016
3757810,30-025-43296,1/17/2017
3759841,42-301-32931,12/21/2016
3760006,42-301-32962,3/2/2017
3869168,42-389-35343,1/24/2017
3869194,42-301-32981,1/17/2018
3869306,30-025-43388,3/26/2017
3869447,30-015-43899,10/23/2016
3871958,42-389-35376,8/22/2017
3872282,42-301-33015,12/9/2017
3872298,42-389-35384,12/5/2017
3872379,30-025-43427,9/9/2017
3874180,42-109-32993,12/18/2017
3875188,42-301-33077,4/14/2017
3902316,42-301-33085,3/9/2017
3902806,42-389-35490,4/24/2017
3903745,42-301-33103,11/19/2017
4134045,42-495-33769,4/23/2017
4134059,30-025-43479,8/23/2017
4136496,30-015-43993,3/23/2017
4153930,42-109-33029,4/13/2017
4153990,42-301-33143,6/5/2017
4154043,42-389-35566,7/17/2017
4154379,42-389-35588,5/28/2017
4155830,42-389-35530,3/31/2017
4167451,30-025-43525,4/21/2017
4172833,42-109-33033,6/24/2017
4173130,42-301-33175,1/7/2018
4173158,42-301-33178,10/1/2017
4173849,30-025-43554,4/13/2017
4174118,42-475-37187,6/28/2017
4351690,30-025-43576,6/26/2017
4366989,42-389-35666,9/29/2017
4367913,42-389-35644,5/27/2017
4367921,42-475-37199,7/20/2017
4368364,42-389-35729,3/17/2018
4368681,42-389-35765,8/12/2017
4369913,42-301-33251,8/25/2017
4370716,30-025-43664,7/20/2017
4371352,42-109-33083,10/19/2017
4418971,42-389-35883,9/5/2017
4419480,42-389-35910,3/18/2018
4419639,30-015-44144,4/9/2018
4420505,42-495-33848,11/19/2017
4421611,42-389-35972,9/18/2017
4421855,42-475-37244,2/7/2018
4422046,42-301-33371,9/10/2017
4422235,30-015-44196,11/1/2017
4422450,42-301-33385,2/26/2018
4641410,42-389-36015,9/22/2017
4641836,42-389-35896,4/22/2018
4643714,30-025-43856,10/13/2017
4644585,42-301-33463,12/16/2017
4645105,42-301-33388,9/30/2017
4646197,42-475-37272,10/26/2017
4646698,42-389-36149,11/17/2017
4647019,42-301-33468,11/21/2017
4648064,42-495-33864,11/2/2017
4656240,42-475-37298,4/19/2018
4669362,30-025-43940,5/23/2018
4673184,30-025-44061,1/18/2018
4673206,30-025-44064,4/17/2018
4674200,30-015-44479,3/25/2018
4674905,42-389-36432,5/1/2018
4675372,42-301-33716,4/9/2018
4681051,42-389-36592,4/14/2018
624171,42-301-32307,11/15/2014
652267,42-389-33840,4/10/2014
2540541,42-109-32881,12/7/2016
2600873,42-109-32270,12/11/2006
2865279,42-389-32671,12/4/2010
2886292,42-389-34295,1/9/2017
3491951,42-389-35191,6/16/2016
3699993,30-015-43787,9/19/2018
3870423,30-015-43902,9/7/2018
4134848,42-475-37160,4/21/2018
4136679,42-301-33132,1/11/2018
4154228,42-301-33147,6/16/2018
4367862,30-015-44062,6/29/2018
4419648,30-025-43765,10/3/2018
4421276,30-015-44165,9/14/2017
4422324,42-389-36009,5/21/2018
4645204,42-301-33483,6/10/2018
4646458,42-389-36141,3/7/2018
4646553,42-301-33495,11/9/2017
4646700,42-389-36151,3/7/2018
4647305,42-301-33511,3/1/2018
4656211,42-301-33563,10/9/2018
4656733,42-389-36253,7/29/2018
4657444,42-301-33583,8/29/2018
4657777,30-025-43931,7/22/2018
4673220,30-015-44450,6/26/2018
4674724,42-301-33699,10/11/2018
4674849,42-389-36470,6/24/2018
4674904,42-389-36428,7/17/2018
4675062,42-301-33711,3/23/2018
4675580,42-475-37347,5/7/2018
4679656,42-389-36509,8/9/2018
4679660,42-389-36524,5/26/2018
4680283,42-389-36543,5/14/2018
4680600,42-389-36572,6/25/2018
4682075,30-015-44581,6/27/2018
4682361,30-025-44266,6/5/2018
4686125,42-389-36649,2/28/2018
4686617,42-301-33814,9/12/2018
4728155,30-025-44369,6/16/2018
4728806,42-109-33277,6/23/2018
4730763,42-301-33861,7/31/2018
4730776,42-371-39690,6/11/2018
4736304,42-389-36844,5/18/2018
4736566,30-015-44771,5/31/2018
4737230,30-025-44567,6/7/2018
4747494,42-389-36914,6/30/2018
5289181,42-389-37343,9/26/2018
5290033,30-015-45125,10/1/2018
4370719,30-025-43667,8/27/2018
4656131,30-015-44362,5/26/2018
505704,30-015-40436,4/29/2013
506167,30-015-41547,10/8/2013
506347,30-015-42187,8/21/2014
506350,30-015-42262,10/10/2014
506706,30-025-40352,5/1/2014
506909,30-025-40818,12/4/2012
507119,30-025-41692,12/5/2014
507208,30-025-42265,3/7/2015
507819,30-015-36355,9/1/2012
508688,30-015-41281,2/12/2014
509084,30-015-39418,9/8/2012
509095,30-015-42642,1/29/2015
509101,30-015-42769,7/5/2015
509511,30-025-40259,9/27/2013
509612,30-025-40447,9/29/2012
509747,30-025-40854,12/6/2014
509818,30-015-40400,5/17/2013
510111,30-025-41389,2/10/2014
510124,30-025-41696,10/3/2014
510126,30-025-41827,1/24/2015
510193,30-015-39469,7/11/2012
510488,30-015-40099,8/25/2012
510646,30-015-41657,8/1/2014
510658,30-015-41820,5/3/2014
510711,30-015-40513,7/13/2013
510823,30-015-40696,2/21/2013
510945,30-015-40202,7/26/2012
511004,30-015-42568,11/19/2014
511029,30-015-38675,7/25/2012
511037,30-015-39152,1/3/2013
511065,30-015-40590,2/27/2013
511253,30-015-41514,6/8/2014
511562,30-015-41749,3/13/2014
511937,30-015-43493,11/12/2017
512286,30-025-40552,9/2/2012
512395,30-015-42503,11/13/2014
512836,30-015-42664,11/30/2014
513127,30-025-41972,11/26/2014
513229,30-025-41273,7/15/2014
513366,30-025-41581,4/22/2014
513455,30-025-40328,8/24/2013
513690,30-025-42436,7/23/2015
513855,30-025-41862,8/18/2015
514009,30-025-42411,6/23/2015
520468,30-015-39866,6/5/2013
520797,30-015-40891,5/24/2013
520870,30-015-41275,8/19/2013
520946,30-015-41349,8/8/2014
521044,30-015-41908,4/26/2014
521529,30-025-40843,5/17/2014
521532,30-025-40863,2/28/2013
521878,30-025-41214,9/30/2013
577773,42-109-32655,2/25/2015
578050,42-109-32838,7/11/2016
590307,42-109-32526,5/28/2014
590413,42-109-32639,7/10/2014
604017,42-301-31644,3/13/2012
604443,42-301-32159,9/18/2015
604833,42-301-32605,10/17/2015
604836,42-301-32620,4/19/2016
605001,42-301-32663,9/7/2015
605011,42-301-32738,6/6/2016
610181,42-301-31571,3/23/2011
610183,42-301-31599,12/27/2011
610588,42-301-32104,8/21/2014
610597,42-301-32143,6/19/2014
610599,42-301-32147,11/6/2014
610899,42-301-32566,4/29/2016
622042,42-389-34999,2/25/2016
623818,42-301-31924,7/24/2014
624113,42-301-31614,2/20/2012
624313,42-301-31928,1/8/2014
624388,42-301-32825,6/1/2016
624676,42-301-32401,2/21/2015
624710,42-301-31929,5/22/2013
624720,42-301-32027,6/20/2014
625109,42-301-31560,9/7/2011
625282,42-301-31755,9/19/2012
625283,42-301-31772,7/24/2012
625336,42-301-32443,6/1/2015
625581,42-301-32668,11/29/2016
625593,42-301-32128,11/13/2014
625604,42-301-32230,1/10/2016
625790,42-301-32444,8/25/2015
635360,42-389-33940,1/23/2014
635464,42-389-34033,4/25/2014
635476,42-389-34117,5/28/2014
639616,42-371-39369,4/28/2016
642683,42-389-34087,4/19/2014
643367,42-389-35026,5/4/2017
645025,42-389-33410,11/12/2012
645188,42-389-33033,6/10/2012
645383,42-389-34127,7/3/2014
645581,42-389-33914,4/17/2014
645632,42-389-34422,12/25/2014
645638,42-389-34471,5/18/2015
645678,42-389-34139,4/11/2015
645795,42-389-34400,4/7/2015
646048,42-389-34776,6/29/2015
646109,42-389-34978,11/8/2015
646432,42-389-35072,11/18/2016
648229,42-371-10863,9/1/2004
649348,42-475-36315,9/10/2013
649698,42-475-36661,6/26/2014
649855,42-475-36796,4/4/2015
650261,42-475-36870,6/9/2015
653134,42-389-34094,6/24/2014
655227,42-475-35926,3/16/2012
655817,42-475-36952,4/28/2015
658097,42-475-36195,7/21/2014
658709,42-475-35794,8/23/2011
660331,42-475-37021,10/23/2015
665989,42-495-33526,12/13/2013
673957,42-475-35990,4/6/2013
731083,30-015-39431,1/14/2013
731158,30-015-40512,7/23/2013
731177,30-015-40742,6/12/2013
731356,30-025-40306,4/20/2013
731365,30-025-40419,6/11/2012
731382,30-025-40681,10/21/2013
731425,30-025-41347,1/11/2014
731451,30-025-41737,1/19/2015
731460,30-025-41864,11/21/2014
731471,30-025-41958,12/22/2014
731473,30-025-42002,12/2/2014
741640,42-109-32854,9/29/2015
746677,42-301-31886,5/4/2013
746691,42-301-32065,2/2/2014
746715,42-301-32273,2/12/2015
746721,42-301-32309,7/1/2015
746756,42-301-32591,11/2/2015
746760,42-301-32640,11/2/2017
746784,42-301-32813,3/7/2016
749639,42-389-33361,11/10/2012
749661,42-389-33508,3/29/2013
749746,42-389-34268,5/16/2015
749752,42-389-34344,11/4/2014
749755,42-389-34364,11/27/2014
749829,42-389-34988,8/29/2016
751487,42-475-35979,3/1/2013
751575,42-475-36681,8/4/2014
751609,42-475-36970,2/16/2016
1063578,30-015-33324,5/19/2004
1065327,30-015-35108,10/8/2008
1066593,30-015-36401,9/1/2008
1067294,30-015-37145,1/8/2011
1067468,30-015-37331,5/4/2010
1067554,30-015-37426,12/19/2010
1067575,30-015-37447,10/1/2010
1067636,30-015-37515,1/5/2012
1067672,30-015-37551,8/24/2011
1067786,30-015-37678,8/24/2011
1068389,30-015-38314,10/6/2011
1068596,30-015-38565,7/21/2011
1068618,30-015-38595,1/24/2012
1068711,30-015-38981,7/27/2011
1068926,30-015-39263,1/25/2012
1069011,30-015-39385,10/6/2012
1069423,30-015-40523,2/15/2015
1069665,30-015-41235,3/7/2014
1069967,30-015-41919,5/15/2017
1070268,30-015-42487,2/11/2016
1070522,30-015-42852,5/18/2017
1070648,30-015-43027,4/26/2017
1070976,30-015-43378,12/20/2015
1084797,30-025-20381,11/23/2010
1102837,30-025-38866,10/13/2009
1102941,30-025-38970,8/29/2011
1103511,30-025-39560,4/1/2010
1103693,30-025-39743,2/20/2011
1104524,30-025-41084,8/31/2013
1104549,30-025-41147,2/27/2016
1104635,30-025-41378,1/25/2018
1104670,30-025-41448,10/31/2014
1104957,30-025-41981,1/1/2015
1105038,30-025-42105,2/28/2017
1105275,30-025-42407,8/20/2017
1105466,30-025-42630,1/7/2016
1105548,30-025-42719,12/12/2015
1105658,30-025-42831,10/22/2017
2412041,42-371-39381,6/2/2016
2920162,42-389-32565,4/2/2009
2934490,42-371-37537,8/15/2005
2950661,42-389-32498,2/29/2008
3034290,42-475-35531,5/10/2010
3034303,42-475-35664,3/29/2011
3182132,42-301-31575,11/30/2011
3198525,42-389-32843,3/11/2012
3198527,42-389-33549,10/6/2013
3198533,42-389-35056,2/25/2016
3229719,30-025-43012,2/25/2018
3229802,42-301-32807,3/23/2016
3229838,42-389-35134,4/8/2016
3231899,30-025-43071,9/29/2016
3232173,42-389-35160,4/15/2016
3495027,30-015-43702,10/30/2017
3495090,42-301-32888,5/15/2017
3495604,30-025-43159,10/2/2017
3699850,42-371-39399,10/28/2016
3699863,42-389-35217,9/5/2016
3699979,30-015-43773,2/9/2017
3700156,42-475-37098,12/22/2017
3757893,42-389-35271,8/26/2016
3758257,42-301-32946,4/16/2018
3762987,42-389-35269,1/22/2017
3824011,30-015-43869,10/18/2017
3869249,42-371-39421,4/26/2017
3870521,42-109-32971,2/7/2017
3871692,42-109-32973,2/26/2017
3871706,42-301-32999,4/15/2018
3873205,42-109-32984,2/1/2017
3873850,42-389-35437,12/20/2017
3874228,42-475-37142,5/20/2017
3902239,42-389-35485,3/3/2017
3902907,42-389-35493,5/19/2017
4133090,30-015-43966,4/20/2017
4133677,42-495-33758,6/27/2017
4153892,30-025-43506,3/26/2017
4154044,42-389-35569,1/1/2017
4173742,30-015-44043,9/5/2017
4174093,42-389-35577,4/23/2017
4351792,42-475-37191,7/18/2017
4367868,30-025-43614,6/5/2017
4368564,42-389-35744,12/15/2017
4368662,42-389-35750,9/15/2017
4371118,42-389-35781,9/13/2017
4372921,42-109-33088,8/20/2017
4373110,42-389-35814,9/18/2017
4374039,42-389-35841,6/27/2017
4374081,42-389-35837,7/10/2017
4415671,42-389-35859,1/26/2018
4415918,30-015-44129,7/19/2017
4419471,42-389-35900,9/13/2017
4420591,42-389-35508,2/6/2017
4420636,42-475-37235,11/28/2017
4420862,42-301-33342,10/19/2017
4421484,42-389-35978,1/12/2018
4421755,30-025-43806,2/22/2018
4422249,30-015-44180,9/16/2017
4641557,30-015-44204,3/10/2018
4641934,30-015-44238,3/19/2018
4643686,42-389-36055,10/3/2017
4645021,30-025-43885,11/16/2017
4647882,30-015-44328,10/21/2017
4657700,42-475-37309,1/10/2018
4671943,42-389-36363,3/1/2017
4671945,42-389-36365,3/1/2017
4673564,42-389-36399,12/29/2017
4673720,30-015-44460,4/2/2018
4674214,30-025-44111,6/15/2018
4686305,42-389-36658,5/15/2018
625534,42-301-31673,7/11/2012
626128,42-301-32594,9/28/2015
653442,42-389-34724,3/19/2015
746728,42-301-32343,8/17/2015
3231130,42-301-32850,9/4/2016
3758283,42-495-33726,9/6/2017
3874335,30-015-43928,3/22/2018
4133683,42-301-33107,10/3/2017
4422357,42-389-36007,6/14/2018
4641855,42-475-37233,8/27/2018
4644852,42-109-33130,7/12/2018
4646094,42-109-33117,7/1/2018
4646156,42-109-33135,7/12/2018
4646574,42-301-33490,6/29/2018
4671064,42-389-36334,8/13/2018
4674903,42-389-36426,10/23/2018
4675120,30-025-44142,5/30/2018
4675433,42-475-37355,3/28/2018
4679148,42-389-36506,6/25/2018
4680882,30-015-44588,10/11/2018
4682324,30-015-44594,8/29/2018
4682365,30-025-44270,7/20/2018
4726299,30-025-44347,6/26/2018
4728082,42-301-33740,4/11/2018
4728281,42-301-33825,6/9/2018
4732804,42-109-33292,7/15/2018
4734618,30-015-44702,7/13/2018
4736569,30-015-44774,6/9/2018
4747307,42-301-33870,8/2/2018
4747505,42-389-36913,7/3/2018
4747646,42-389-36916,7/1/2018
4748707,42-301-33959,9/27/2018
4752817,42-495-34104,9/21/2018
624913,42-301-36939,9/11/2015
3472332,42-389-65101,3/2/2016
4153914,30-015-43995,6/27/2018
4686434,30-025-44294,6/27/2018
4734613,30-015-44697,8/28/2018
504985,30-015-37255,4/11/2013
505336,30-015-39723,7/27/2012
505618,30-015-40253,10/18/2012
506055,30-015-41299,2/9/2014
506437,30-015-42719,12/23/2014
506453,30-015-43474,9/11/2017
506924,30-025-40990,3/5/2014
507118,30-025-41675,8/11/2014
507946,30-015-39294,3/8/2012
508152,30-015-39857,8/30/2012
508409,30-015-40520,11/28/2012
510000,30-015-40661,5/7/2013
510396,30-015-37590,7/31/2012
510435,30-015-41560,4/28/2014
510584,30-015-40127,10/12/2012
510610,30-015-39416,8/21/2012
510660,30-015-41857,8/21/2014
510939,30-015-40126,7/12/2012
510946,30-015-40204,7/28/2012
511242,30-015-40025,12/1/2012
511254,30-015-41528,1/4/2014
511337,30-015-40070,7/26/2012
511757,30-025-41535,6/26/2014
511932,30-015-43464,6/9/2016
512281,30-025-40485,5/28/2013
512663,30-015-41896,2/19/2014
512671,30-015-42071,3/3/2015
512830,30-015-42472,10/11/2014
512948,30-025-40864,8/11/2013
513079,30-025-41083,9/3/2013
513084,30-025-41135,8/23/2014
513370,30-025-41612,7/18/2014
514004,30-025-42316,5/16/2015
520712,30-015-40622,4/24/2013
521375,30-025-40052,1/27/2012
522071,30-025-41590,7/18/2014
522184,30-025-42086,1/22/2015
571906,42-109-32644,1/14/2015
572021,42-109-32841,4/14/2016
580556,42-109-32651,12/28/2014
580561,42-109-32675,9/25/2014
589680,42-109-32436,2/24/2012
590219,42-109-32398,2/8/2012
591796,42-109-32824,4/6/2015
591805,42-109-32900,3/15/2016
604146,42-301-31765,11/13/2012
610495,42-301-31871,4/21/2013
610501,42-301-31938,9/11/2013
610511,42-301-32056,11/5/2014
610594,42-301-32134,6/28/2015
621643,42-389-34255,6/26/2015
621896,42-389-34636,2/12/2015
622236,42-389-35066,9/28/2016
623919,42-301-31987,12/26/2013
623936,42-301-32067,2/3/2014
624227,42-301-31847,6/17/2013
624268,42-301-32556,7/14/2015
624282,42-301-32672,12/9/2016
624417,42-301-32155,7/13/2014
624471,42-301-31616,11/21/2011
624491,42-301-31841,2/13/2013
624577,42-301-32333,1/14/2015
625108,42-301-31546,9/10/2010
625284,42-301-31780,11/14/2012
626135,42-301-32646,11/11/2015
626137,42-301-32652,12/23/2015
632184,42-475-36444,10/23/2013
635095,42-389-33456,3/13/2013
635362,42-389-33976,8/4/2014
636067,42-389-34770,7/25/2015
642678,42-389-34022,2/2/2014
642884,42-389-34183,5/24/2015
644860,42-389-33586,6/24/2013
644917,42-389-32290,8/1/2004
645018,42-389-33379,2/5/2013
645578,42-389-33885,11/3/2013
645783,42-389-34306,11/17/2014
646186,42-389-34968,11/5/2015
646207,42-389-34744,8/22/2015
646215,42-389-35060,5/23/2016
646309,42-389-34796,7/20/2015
648789,42-371-39292,6/17/2015
649685,42-475-36567,3/20/2014
653215,42-389-34178,3/19/2015
653229,42-389-34282,10/1/2014
657797,42-475-35644,7/1/2011
657842,42-495-33463,3/1/2013
657879,42-475-35716,5/9/2011
658190,42-475-36385,5/27/2013
659731,42-475-36055,8/18/2012
660249,42-475-35920,3/22/2012
660378,42-475-36056,6/15/2012
660389,42-475-36199,2/18/2013
660949,42-475-36878,3/30/2015
673949,42-475-35882,12/4/2011
674083,42-475-36078,3/13/2013
674438,42-475-36487,3/4/2014
731073,30-015-39103,4/3/2012
731248,30-015-41810,7/17/2014
731276,30-015-42246,8/30/2014
731377,30-025-40604,12/9/2014
731380,30-025-40628,10/11/2012
731407,30-025-41069,5/17/2013
731416,30-025-41252,2/16/2014
731490,30-025-42905,3/30/2016
731498,30-025-42954,6/7/2017
741615,42-109-32622,1/13/2014
746687,42-301-32028,10/9/2014
746755,42-301-32590,10/15/2015
749729,42-389-34167,11/18/2014
749748,42-389-34280,11/3/2014
749817,42-389-34864,11/9/2015
749837,42-389-35048,1/14/2016
752324,42-495-33594,12/23/2014
1065631,30-015-35413,6/20/2007
1066960,30-015-36778,6/1/2009
1067332,30-015-37185,11/18/2009
1067402,30-015-37260,9/24/2011
1067414,30-015-37272,3/19/2010
1067589,30-015-37461,6/17/2010
1067623,30-015-37498,7/20/2010
1067881,30-015-37778,6/1/2011
1068188,30-015-38097,1/10/2011
1068199,30-015-38109,1/17/2011
1068387,30-015-38312,12/31/2011
1069016,30-015-39390,1/5/2012
1070247,30-015-42456,12/1/2014
1070378,30-015-42660,3/12/2015
1070401,30-015-42695,3/26/2016
1070543,30-015-42873,3/24/2015
1070558,30-015-42896,9/24/2015
1070919,30-015-43319,3/24/2017
1103437,30-025-39484,4/15/2010
1103584,30-025-39634,4/30/2010
1103653,30-025-39703,8/4/2010
1103900,30-025-39960,4/7/2011
1104561,30-025-41181,10/20/2015
1104732,30-025-41582,6/16/2014
1104885,30-025-41854,10/22/2015
1105073,30-025-42146,2/19/2016
1105465,30-025-42629,2/25/2016
1105629,30-025-42802,9/5/2016
2553479,42-109-32874,12/30/2015
2865238,42-389-32486,12/2/2007
2874220,42-371-38804,11/16/2011
2979916,42-475-35650,4/12/2011
3009506,42-475-35365,7/29/2008
3009819,42-475-35654,6/9/2011
3082067,42-475-35391,6/20/2008
3092133,42-475-35473,4/22/2009
3092137,42-475-35494,10/5/2009
3229718,30-025-43011,2/24/2018
3232171,42-389-35149,11/5/2016
3232513,30-025-43076,9/5/2017
3241288,30-025-43093,7/1/2017
3433899,42-389-35170,9/18/2016
3434932,30-025-43124,11/17/2016
3491903,42-301-32885,7/14/2016
3699400,42-371-39397,11/4/2016
3700022,30-025-43251,11/21/2017
3701913,30-025-43293,2/28/2017
3702008,42-389-35259,4/3/2017
3760007,42-301-32963,3/12/2017
3762878,30-015-43847,4/29/2017
3763050,42-389-35291,9/23/2016
3823049,42-389-35310,10/26/2017
3868969,42-389-35332,12/30/2016
3870541,42-389-35346,11/27/2016
3871737,42-495-33746,1/26/2017
3872297,42-389-35339,12/12/2016
3873233,42-301-33024,7/7/2017
3873744,42-109-32989,9/5/2017
3873919,42-371-39438,2/2/2017
3874728,42-109-32999,11/20/2017
3874789,42-389-35468,10/12/2017
3903639,42-301-33094,4/17/2017
4154383,42-389-35589,7/15/2017
4174025,42-109-33055,12/20/2017
4304547,42-301-33204,2/28/2018
4351592,30-025-43567,8/14/2017
4366743,42-301-33214,1/17/2018
4368370,42-389-35737,7/25/2017
4371030,42-389-35608,5/8/2017
4371247,30-025-43687,11/2/2017
4373559,30-025-43722,9/23/2017
4418957,42-371-39521,9/25/2017
4419453,42-371-39529,1/11/2018
4420632,42-389-35924,10/13/2017
4421134,42-389-35957,1/21/2018
4421136,42-389-35961,11/14/2017
4421274,30-015-44163,9/25/2017
4640911,42-301-33163,5/8/2017
4641652,42-389-36010,3/6/2018
4641849,42-389-36038,5/3/2018
4641856,42-475-37250,10/29/2017
4643580,42-389-36052,12/6/2017
4644027,42-389-36075,10/6/2017
4647340,42-389-36172,10/12/2017
4648017,42-475-37266,12/21/2017
4656029,30-025-43914,4/16/2018
4656318,42-109-33158,4/19/2018
4656454,30-025-43919,11/7/2017
4661842,42-109-33164,2/23/2018
4661902,42-389-36284,1/10/2018
4668001,42-301-33612,3/7/2018
4671263,42-389-36351,12/1/2017
4673286,30-025-44042,5/13/2018
4673567,42-389-36414,4/6/2018
4674197,30-015-44476,3/14/2018
4674221,30-025-44118,2/18/2018
4674582,42-301-33702,1/31/2018
4674823,42-475-37335,4/2/2018
4675220,30-025-44147,4/6/2018
4679493,30-025-44169,3/26/2018
4679507,30-025-44184,4/26/2018
4726152,30-025-44337,4/25/2018
4728343,42-389-36614,3/5/2018
610494,42-301-31852,7/27/2013
625787,42-301-32420,1/31/2015
1070518,30-015-42847,4/12/2017
